GEOID20,POP20,votes_dem,votes_gop,WHITEPOP(non-Hisp),BLACKPOP,HISPLATPOP
29510105400,2413,509.2226697,251.2379267,117,1764,428
29510105500,2546,689.5007307,334.3430803,129,2284,34
29510106100,1744,457.5262403,223.7401966,34,1631,24
29510106200,1260,345.0668189,162.665626,6,1219,3
29510106300,1480,387.8818288,174.1963728,26,1395,26
29510106400,1650,454.7176234,205.1776152,26,1555,17
29510106500,2687,632.263868,287.797313,177,2399,13
29510106600,1250,335.9381946,163.9731354,36,1143,12
29510106700,2502,732.4145868,343.0157623,45,2324,28
29510107200,974,296.7648877,132.5968078,22,920,18
29510107300,3968,1254.176217,597.53911,42,3772,30
29510107400,1783,550.624638,250.4612758,16,1670,27
29510107500,2040,612.5549843,269.7726609,56,1910,28
29510107600,1905,514.0004608,253.8888799,25,1832,13
29510108100,2535,866.3323549,409.6483225,71,2355,20
29510108200,2260,720.2061207,351.0319206,70,2119,17
29510108300,1830,487.8876428,233.5028905,53,1705,13
29510109600,2496,734.5589813,346.3759747,33,2374,18
29510109700,1644,416.3573395,198.2716764,87,1482,12
29510110100,2264,640.2480866,300.4744776,25,2128,34
29510110200,1922,552.0704236,243.8723666,21,1824,17
29510110300,1904,495.051231,229.569468,22,1819,13
29510110400,1960,509.8978848,250.0045661,42,1834,30
29510110500,1002,288.5243362,128.8769415,31,943,9
29510111100,1874,463.3143488,225.0141177,58,1718,32
29510111200,1014,304.0905635,143.3760786,133,845,16
29510111300,1199,320.521871,151.5743485,21,1151,3
29510112100,4455,1351.79258,796.5396057,2601,960,242
29510112200,1434,359.6617679,177.4064569,165,1138,47
29510112300,1787,456.2916894,222.7969001,68,1620,30
29510112400,4492,1319.21684,788.098581,2815,556,250
29510113500,2352,639.8778982,573.0788655,2139,40,70
29510114101,4201,1226.397236,846.4901247,2884,755,200
29510114102,4211,1354.866021,1081.577218,3720,132,105
29510114200,4557,1400.077294,997.4061833,3511,435,211
29510114300,5242,1633.751093,1179.685316,4389,309,229
29510115100,3940,769.6849596,520.3975032,2201,842,511
29510115200,2960,575.3301621,367.4484031,1192,1039,417
29510115300,5047,870.0555557,581.6111113,1808,1700,628
29510115400,3054,572.4310571,429.4862684,1622,707,373
29510115500,5460,931.4010269,545.2132455,1531,2769,719
29510115600,5091,870.3338482,509.5322586,1775,2317,535
29510115700,3460,527.0300057,305.8504885,775,1817,412
29510116100,3057,686.2849333,420.2170482,1437,756,362
29510116200,4175,1431.516055,828.3166812,2948,621,183
29510116301,2902,952.9612429,554.7031854,1999,412,167
29510116302,3007,398.7072592,231.021533,577,1296,391
29510116400,4536,839.0108649,425.8892371,930,2586,552
29510116500,3813,1121.530913,637.7753721,1884,1275,236
29510117100,1546,545.0850516,324.793619,1103,237,61
29510117200,5460,1901.654858,1061.378903,3432,1347,264
29510117400,4188,1364.85354,795.2164813,2683,978,162
29510118100,1591,373.7081603,207.6283573,651,702,98
29510118600,4561,934.2616575,517.3659421,2493,957,214
29510119101,2649,613.21618,349.5489032,1273,829,94
29510119102,3418,904.6204049,549.1984581,2053,458,158
29510119200,1946,459.0333719,254.8535654,784,891,78
29510119300,6100,880.6516838,494.4183552,3047,1423,304
29510120200,1092,254.9271939,126.2449994,45,1000,9
29510121200,1787,393.0951289,187.8664266,42,1669,31
29510123100,3235,1002.710176,536.9440703,1180,1756,145
29510123200,2464,709.1242656,430.192571,1460,744,80
29510123300,2928,837.0929392,518.0515655,1834,798,85
29510124100,4191,732.7926501,378.0603988,853,2591,478
29510124200,3070,627.8593865,337.3760114,979,1487,373
29510124300,3059,921.5241379,567.7346464,1979,693,175
29510124600,1712,309.4505201,167.9671377,475,927,171
29510125500,3810,848.6112603,508.8744051,1837,1389,212
29510125600,5832,1025.036998,623.7501827,2326,2733,290
29510125700,2852,571.3066432,281.6361911,95,2651,32
29510126600,2779,550.6701117,283.6844262,405,2214,57
29510126700,1074,249.0827142,122.3013808,156,834,23
29510126800,3371,997.3884109,717.1771517,2622,258,157
29510126900,3958,1092.794625,525.5821635,49,3785,32
29510127000,1221,233.7507823,122.8344062,197,954,30
29510127100,1683,407.327402,190.361583,81,1548,15
29510127200,4163,1106.955436,816.0322458,2836,703,205
29510127300,3729,1167.869078,619.7054752,1337,1913,127
29510127400,4705,1086.844846,598.0148716,1328,3056,89
29510127500,2461,558.3690983,278.0086256,546,1730,42
29510127600,3444,863.9706565,532.5496062,2349,759,145
29510127700,1868,480.030853,220.0895562,41,1750,7
29510127800,3961,707.5967155,380.1138792,1021,2570,123
29001,25314,4171.555557,5265.777778,21590,1279,661
29003,18135,3225.805963,4927.176731,16756,156,391
29005,5305,954.3888895,1538.666667,4983,23,73
29007,24962,3524.752342,4961.166462,21450,1307,731
29009,34534,5163.944446,8563.05556,28058,106,3333
29011,11637,1969.586141,3488.155376,10367,32,266
29013,16042,2891.666668,4514.611111,14799,155,335
29015,19394,2927.179608,4442.679996,17934,76,310
29017,10567,1859.24021,3311.595402,9862,39,153
29019,183610,40833.19439,38641.07938,137771,18100,8052
29021,84793,14609.44445,18139.3889,68391,4423,5600
29023,42130,5975.772876,10035.04776,35745,2488,901
29025,8815,1362.863758,2154.709601,8172,69,151
29027,44283,7620.66515,10767.36458,38453,1974,965
29029,42745,8545.714942,13176.02505,38714,258,1355
29031,81710,14434.57786,20688.99429,67393,6503,2234
29033,8495,1502.43013,2453.77079,7906,97,132
29035,5202,939.3888896,1671.611112,4794,13,97
29037,107824,21167.00001,27728.22223,89406,5018,5583
29039,14188,1799.636165,3012.970618,12899,64,261
29041,7408,1364.22277,2029.107116,6925,149,101
29043,88842,15069.44652,23393.33718,78890,616,3012
29045,6634,886.6417121,1457.541787,6337,23,50
29049,21184,3914.277779,5617.166669,19264,209,502
29051,77279,15531,20226.66667,61474,8123,2661
29053,17103,3119.577905,4454.733673,14730,924,322
29055,23056,3552.833333,5852.944447,20980,148,482
29057,7569,1340.986926,2195.650081,6995,36,135
29059,17071,1581.966868,2699.033405,15696,46,320
29061,8430,1312.500001,2098.722223,7924,33,113
29063,11029,1517.482643,2499.749464,9653,672,227
29065,14421,2339.621439,4016.573441,13203,70,271
29067,11578,1947.758533,3655.299576,10602,40,239
29069,28283,3659.38889,5755.722224,21629,3184,2042
29073,14794,2666.777779,4345.77778,13705,23,189
29075,6162,1063.666667,1776.222223,5851,15,90
29079,9808,1525.222222,2522.444445,9121,56,241
29081,8157,1219.055556,2132.38889,7618,37,168
29083,21946,3657.245435,5425.56602,19800,187,573
29085,8279,1680.832304,2563.197509,7648,18,132
29087,4223,751.7313001,1226.598383,3992,10,67
29089,10151,1801.671006,2443.012142,8826,542,208
29091,39750,5825.14553,10100.34769,35972,194,896
29093,9537,1542.666668,2454.222223,8602,147,177
29097,122761,17801.03711,27156.3801,96388,2342,11377
29101,54013,8308.722226,11445.88889,44415,2369,2595
29103,3744,650.1111114,1053.222223,3573,20,23
29105,36039,5257.776121,9267.418015,32482,268,955
29107,32984,6107.944447,8805.722225,29256,679,1047
29109,38001,5572.140871,9361.964277,32401,135,2987
29111,10032,1560.109176,2423.193187,9315,185,165
29113,59574,9355.055558,14802.44445,53051,1097,1541
29115,11874,1850.009731,2809.679545,11027,67,289
29117,14557,2252.555556,3669.38889,13368,316,239
29119,23303,2467.854637,4551.181004,16667,435,2818
29121,15209,2766.166667,4373.111112,13778,309,276
29123,12626,1865.502527,3034.147887,11555,56,342
29125,8432,1290.603517,2130.098199,7796,23,134
29127,28525,4723.833335,7247.166669,24930,1374,516
29129,3538,556.8888893,1024.555556,3291,1,155
29131,24722,4036.000001,6871.500002,22908,117,466
29133,12577,1826.444445,2621.777778,8814,3083,223
29135,15473,2425.978251,3828.855657,13688,282,864
29137,8666,1553.444445,2430.722223,7902,181,159
29139,11322,2003.500001,3133.722224,10444,106,229
29141,21006,3310.246453,5148.774352,19298,126,446
29143,16434,2737.611112,3887.277779,12610,2741,253
29145,58648,9327.868817,15248.34167,47551,532,3607
29147,21241,3009.40916,4260.37547,19290,363,427
29149,8635,1539.486055,2579.505103,7990,25,117
29151,13274,2318.435092,3988.880182,12688,24,125
29153,8553,1433.777496,2428.031133,8000,19,109
29155,15661,2204.222223,3063.666668,10176,4308,415
29157,18956,2988.791724,5079.9949,17657,102,383
29159,42980,6342.775747,8987.14301,34751,1390,4016
29161,44638,7196.555557,10202.88889,37941,1044,1259
29163,17587,2716.722223,4168.111112,15383,944,434
29165,106718,23543.00001,25092.27779,81426,8296,7161
29167,31519,4570.850502,7712.917964,28682,247,791
29169,53955,4676.732549,7242.220044,35865,6322,6079
29171,4681,688.2642295,1201.010817,4446,12,112
29173,10355,1778.432717,2842.271866,9713,114,96
29175,24716,3839.425064,5655.023919,21271,1361,572
29177,23158,4283.666668,5914.944446,20893,233,580
29179,6096,975.2674515,1615.537672,5669,36,99
29181,10679,1803.444445,3257.777779,9885,31,127
29185,9284,1577.131819,2557.200182,8567,26,178
29186,18479,3415.000001,4788.111112,17127,320,269
29187,66922,9691.830307,14221.61136,59474,2658,1089
29195,23333,3658.909143,4787.361356,17473,1172,2830
29197,4032,648.2958635,998.3482275,3864,0,47
29199,4716,683.0195198,1109.811311,4537,12,35
29201,38059,5368.116177,7939.386534,30595,4502,935
29203,7031,1365.555556,2191.333334,6451,7,141
29205,6103,1009.067193,1702.230475,5749,24,117
29207,28672,4447.359489,7800.436385,26610,305,566
29209,31076,5288.994112,8899.385538,28296,85,782
29211,5999,860.3888893,1396.944445,4507,208,1054
29213,56066,8623.6677,13966.74694,46468,851,4329
29215,24487,3684.867264,6343.608828,21992,790,515
29217,19707,2874.786973,4714.635891,17966,110,426
29219,35532,5958.73835,8830.778938,31103,731,1400
29221,23514,3037.268584,5252.919668,21378,610,227
29223,10974,1933.055557,3353.555557,10093,50,155
29225,39085,5304.152764,8782.37613,35893,203,790
29227,1973,380.964789,601.5096506,1887,0,25
29229,18188,2404.73038,4559.147078,16654,118,370
